event_name_raw,event_location_raw,event_city,event_state,event_zip,event_country,event_location_confidence,event_date_raw,event_start_date,event_end_date_full,sponsoring_affiliate,chief_td,num_sections,num_players,event_id,event_lat,event_lon,event_geo_source
ACC G/90 STANDARD SWISS,"AUSTIN, TX  78749",AUSTIN,TX,78749,US,city+state+zip,2022-08-13 thru 2022-08-27,2022-08-13,2022-08-27,AUSTIN CHESS CLUB,DREW J SARKISIAN,3,36,202208271342,30.2672,-97.7431,city_centroid
ACC STANDARD SWISS,"AUSTIN, TX  78749",AUSTIN,TX,78749,US,city+state+zip,2022-07-02 thru 2022-07-23,2022-07-02,2022-07-23,AUSTIN CHESS CLUB,DREW J SARKISIAN,2,24,202207233322,30.2672,-97.7431,city_centroid
ACC QUICK RATED G/24,"AUSTIN, TX  78749",AUSTIN,TX,78749,US,city+state+zip,2022-04-30,2022-04-30,2022-04-30,AUSTIN CHESS CLUB,DREW J SARKISIAN,1,24,202204305832,30.2672,-97.7431,city_centroid
GCC JANUARY 2022 SWISS,"GEORGETOWN, TX  78626",GEORGETOWN,TX,78626,US,city+state+zip,2022-01-05 thru 2022-01-26,2022-01-05,2022-01-26,GEORGETOWN CHESS CLUB,VINCENT VANBUREN,1,13,202201262462,31.054487,-97.563461,state_centroid
GCC DECEMBER 2021 SWISS,"GEORGETOWN, TX  78626",GEORGETOWN,TX,78626,US,city+state+zip,2021-12-01 thru 2021-12-22,2021-12-01,2021-12-22,GEORGETOWN CHESS CLUB,VINCENT VANBUREN,2,23,202112222982,31.054487,-97.563461,state_centroid
TURKEY SHOOT 2021- OPEN,"SAN ANTONIO, TX  78211",SAN ANTONIO,TX,78211,US,city+state+zip,2021-11-27 thru 2021-11-28,2021-11-27,2021-11-28,COMPLETE CHESS,JESSE JAMES LOZANO,1,53,202111281562,29.4241,-98.4936,city_centroid
MEMORIAL DAY QUICK RATED ACTION SWI,"AUSTIN, TX  78749",AUSTIN,TX,78749,US,city+state+zip,2021-05-30,2021-05-30,2021-05-30,AUSTIN CHESS CLUB,DREW J SARKISIAN,2,27,202105302202,30.2672,-97.7431,city_centroid
WCC QUADS #77,"WALDORF, MD  20601",WALDORF,MD,20601,US,city+state+zip,2025-07-12,2025-07-12,2025-07-12,WALDORF CHESS CLUB,ROLAND C THORPE JR.,6,26,202507121732,39.063946,-76.802101,state_centroid
3RD SKYLINE OPEN,"DULLES, VA  20166",DULLES,VA,20166,US,city+state+zip,2024-10-10 thru 2024-10-14,2024-10-10,2024-10-14,CAPITAL AREA CHESS,ROBERT JACKSON,10,158,202410149262,37.769337,-78.169968,state_centroid
THE 3RD ANNUAL BELTWAY OPEN,"STERLING, VA  20166",STERLING,VA,20166,US,city+state+zip,2024-09-06 thru 2024-09-08,2024-09-06,2024-09-08,DMV CHESS CLUB,VICTOR SAWHNEY-DURAN,11,176,202409087482,37.769337,-78.169968,state_centroid
SECOND ANNUAL METROPOLITAN OPEN,"STERLING, VA  20166",STERLING,VA,20166,US,city+state+zip,2024-05-03 thru 2024-05-05,2024-05-03,2024-05-05,DMV CHESS CLUB,VICTOR SAWHNEY-DURAN,10,145,202405053802,37.769337,-78.169968,state_centroid
5TH COLONIAL OPEN - FIDE,"DULLES, VA  20166",DULLES,VA,20166,US,city+state+zip,2024-03-28 thru 2024-03-31,2024-03-28,2024-03-31,CAPITAL AREA CHESS,ROBERT CHRISTOPHER GETTY,2,111,202403319692,37.769337,-78.169968,state_centroid
2ND ANNUAL MURRAY NEWCOMB MEMORIAL TOURNAMENT,"DULLES, VA  20166",DULLES,VA,20166,US,city+state+zip,2024-03-15 thru 2024-03-17,2024-03-15,2024-03-17,DMV CHESS CLUB,VICTOR SAWHNEY-DURAN,12,123,202403170152,37.769337,-78.169968,state_centroid
2023 NORTHERN VIRGINIA OPEN,"CHANTILLY, VA  20151",CHANTILLY,VA,20151,US,city+state+zip,2023-11-17 thru 2023-11-19,2023-11-17,2023-11-19,VIRGINIA CHESS FEDERATION,MICHAEL E HOFFPAUIR,4,144,202311192272,37.769337,-78.169968,state_centroid
ACC ACTION PLUS NOVEMBER 2023,"ARLINGTON, VA  22203",ARLINGTON,VA,22203,US,city+state+zip,2023-11-11,2023-11-11,2023-11-11,ARLINGTON CHESS CLUB,VICTOR SAWHNEY-DURAN,3,50,202311116782,38.8816,-77.091,city_centroid
ACC ACTION-PLUS SEPTEMBER 2023,"ARLINGTON, VA  22207",ARLINGTON,VA,22207,US,city+state+zip,2023-09-23,2023-09-23,2023-09-23,ARLINGTON CHESS CLUB,ADAM RENFRO CHRISNEY,3,44,202309236102,38.8816,-77.091,city_centroid
ACC QUICK-RATED G/24,"AUSTIN, TX  78749",AUSTIN,TX,78749,US,city+state+zip,2024-10-05,2024-10-05,2024-10-05,AUSTIN CHESS CLUB,JAMES CONNAUGHTON,1,8,202410052482,30.2672,-97.7431,city_centroid
ACC G/24 QUICK-RATED SWISS,"AUSTIN, TX  78749",AUSTIN,TX,78749,US,city+state+zip,2024-08-10,2024-08-10,2024-08-10,AUSTIN CHESS CLUB,JAMES CONNAUGHTON,1,14,202408101272,30.2672,-97.7431,city_centroid
G/45 DUAL-RATED SWISS,"AUSTIN, TX  78749",AUSTIN,TX,78749,US,city+state+zip,2024-07-20 thru 2024-07-27,2024-07-20,2024-07-27,AUSTIN CHESS CLUB,JAMES CONNAUGHTON,1,16,202407273282,30.2672,-97.7431,city_centroid
USCF QUICK-RATED G/24 SWISS,"AUSTIN, TX  78749",AUSTIN,TX,78749,US,city+state+zip,2024-06-08,2024-06-08,2024-06-08,AUSTIN CHESS CLUB,JAMES CONNAUGHTON,1,16,202406083982,30.2672,-97.7431,city_centroid
ACC DUAL-RATED G/45,"AUSTIN, TX  78749",AUSTIN,TX,78749,US,city+state+zip,2023-07-08 thru 2023-07-15,2023-07-08,2023-07-15,AUSTIN CHESS CLUB,DREW J SARKISIAN,1,12,202307158272,30.2672,-97.7431,city_centroid
DMVCHESS.COM FALL BLITZ TOURNAMENT,"TYSONS CORNER, VA  22102",TYSONS CORNER,VA,22102,US,city+state+zip,2025-10-23,2025-10-23,2025-10-23,DMV CHESS CLUB,JOSHUA DANIEL HIBAN,1,14,202510236252,37.769337,-78.169968,state_centroid
2025 OCEAN COUNTY CHAMP,"TOMS RIVER, NJ  08753",TOMS RIVER,NJ,08753,US,city+state+zip,2025-09-18 thru 2025-10-16,2025-09-18,2025-10-16,TOMS RIVER CHESS CLUB,NICHOLAS CARLSON,1,26,202510161662,40.298904,-74.521011,state_centroid
FALL RAPIDS 2025,"TOMS RIVER, NJ  08753",TOMS RIVER,NJ,08753,US,city+state+zip,2025-09-11,2025-09-11,2025-09-11,TOMS RIVER CHESS CLUB,NICHOLAS CARLSON,3,12,202509117922,40.298904,-74.521011,state_centroid
TRCC SUMMER SPLASH 2025,"TOMS RIVER, NJ  08753",TOMS RIVER,NJ,08753,US,city+state+zip,2025-08-07,2025-08-07,2025-08-07,TOMS RIVER CHESS CLUB,NICHOLAS CARLSON,1,22,202508078272,40.298904,-74.521011,state_centroid
/USERS/NICKPRO/DESKTOP/MANHAWKIN QU,"MANAHAWKIN, NJ  08050",MANAHAWKIN,NJ,08050,US,city+state+zip,2025-08-05,2025-08-05,2025-08-05,TOMS RIVER CHESS CLUB,NICHOLAS CARLSON,1,6,202508057862,40.298904,-74.521011,state_centroid
US CHESS BLITZ ON CHESS.COM,"PALO ALTO, CA  94306",PALO ALTO,CA,94306,US,city+state+zip,2025-07-19,2025-07-19,2025-07-19,CHESSCOM LLC,MARTIN STAHL,1,28,202507194182,37.4419,-122.143,city_centroid
2025 TRCC RAPID CHAMP,"TOMS RIVER, NJ  08753",TOMS RIVER,NJ,08753,US,city+state+zip,2025-07-17,2025-07-17,2025-07-17,TOMS RIVER CHESS CLUB,NICHOLAS CARLSON,1,18,202507175702,40.298904,-74.521011,state_centroid
SUMMER DUAL 2025,"MANAHAWKIN, NJ  08050",MANAHAWKIN,NJ,08050,US,city+state+zip,2025-07-15,2025-07-15,2025-07-15,TOMS RIVER CHESS CLUB,NICHOLAS CARLSON,1,12,202507154982,40.298904,-74.521011,state_centroid
US CHESS BLITZ ON CHESS.COM,"PALO ALTO, CA  94306",PALO ALTO,CA,94306,US,city+state+zip,2025-07-05,2025-07-05,2025-07-05,CHESSCOM LLC,MARTIN STAHL,1,20,202507054652,37.4419,-122.143,city_centroid
RED WHITE & BLITZ,"TOMS RIVER, NJ  08753",TOMS RIVER,NJ,08753,US,city+state+zip,2025-07-03,2025-07-03,2025-07-03,TOMS RIVER CHESS CLUB,NICHOLAS CARLSON,1,17,202507037842,40.298904,-74.521011,state_centroid
TRCC 2025 SUMMER RAPIDS,"TOMS RIVER, NJ  08753",TOMS RIVER,NJ,08753,US,city+state+zip,2025-06-26,2025-06-26,2025-06-26,TOMS RIVER CHESS CLUB,NICHOLAS CARLSON,6,24,202506263332,40.298904,-74.521011,state_centroid
SUNRISE BLITZ,"TOMS RIVER, NJ  08753",TOMS RIVER,NJ,08753,US,city+state+zip,2025-06-05,2025-06-05,2025-06-05,TOMS RIVER CHESS CLUB,NICHOLAS CARLSON,1,23,202506051482,40.298904,-74.521011,state_centroid
DMVCHESS.COM MAY RAPID SHOWDOWN,"TYSONS CORNER, VA  22102",TYSONS CORNER,VA,22102,US,city+state+zip,2025-05-29,2025-05-29,2025-05-29,DMV CHESS CLUB,JOSHUA DANIEL HIBAN,1,11,202505297502,37.769337,-78.169968,state_centroid
NOOK TOURNAMENT,"TOMS RIVER, NJ  08753",TOMS RIVER,NJ,08753,US,city+state+zip,2025-05-01,2025-05-01,2025-05-01,TOMS RIVER CHESS CLUB,NICHOLAS CARLSON,1,26,202505010982,40.298904,-74.521011,state_centroid
TRCC SPRING CLASH,"TOMS RIVER, NJ  08753",TOMS RIVER,NJ,08753,US,city+state+zip,2025-04-17,2025-04-17,2025-04-17,TOMS RIVER CHESS CLUB,NICHOLAS CARLSON,1,24,202504171712,40.298904,-74.521011,state_centroid
QCC 2025 ARLUCK MEMORIAL,"FLORAL PARK, NY  11001",FLORAL PARK,NY,11001,US,city+state+zip,2025-07-11 thru 2025-08-01,2025-07-11,2025-08-01,QUEENS CHESS CLUB,LAILA FAERMAN,1,24,202508014902,42.165726,-74.948051,state_centroid
29TH ANNUAL NY STATE OPEN!,"LAKE GEORGE, NY  12845",LAKE GEORGE,NY,12845,US,city+state+zip,2025-06-20 thru 2025-06-22,2025-06-20,2025-06-22,CONTINENTAL CHESS ASSOCIATION,STEVE IMMITT,5,82,202506221212,42.165726,-74.948051,state_centroid
DANNY KOPEC MEMORIAL,"FLORAL PARK, NY  11001",FLORAL PARK,NY,11001,US,city+state+zip,2025-05-23 thru 2025-06-13,2025-05-23,2025-06-13,QUEENS CHESS CLUB,LAILA FAERMAN,1,36,202506135282,42.165726,-74.948051,state_centroid
2025 KCF ALL-GIRLS NATIONAL BLITZ,"CHICAGO, IL  60616",CHICAGO,IL,60616,US,city+state+zip,2025-04-04,2025-04-04,2025-04-04,RENAISSANCE KNIGHTS,GARY L JANSSEN,1,70,202504044802,41.8781,-87.6298,city_centroid
QCC 2025 MID-WINTER SWISS,"FLORAL PARK, NY  11001",FLORAL PARK,NY,11001,US,city+state+zip,2025-01-31 thru 2025-02-21,2025-01-31,2025-02-21,QUEENS CHESS CLUB,BRIAN LAWSON,1,22,202502215302,42.165726,-74.948051,state_centroid
QCC 2025 EARLY WINTER SWISS,"FLORAL PARK, NY  11001",FLORAL PARK,NY,11001,US,city+state+zip,2025-01-03 thru 2025-01-24,2025-01-03,2025-01-24,QUEENS CHESS CLUB,BRIAN LAWSON,1,25,202501247692,42.165726,-74.948051,state_centroid
QCC LATE SUMMER SWISS 2024,"FLORAL PARK, NY  11001",FLORAL PARK,NY,11001,US,city+state+zip,2024-08-23 thru 2024-09-13,2024-08-23,2024-09-13,QUEENS CHESS CLUB,BRIAN LAWSON,1,23,202409139572,42.165726,-74.948051,state_centroid
U1800,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-07-13,2024-07-13,2024-07-13,MARSHALL CHESS CLUB,GREGORY KEENER,1,31,202407134232,40.7128,-74.006,city_centroid
17TH ANNUAL CHICAGO CLASS,"WHEELING, IL  60090",WHEELING,IL,60090,US,city+state+zip,2024-07-19 thru 2024-07-21,2024-07-19,2024-07-21,CONTINENTAL CHESS ASSOCIATION,DANIAL A WILSON,8,269,202407219822,40.349457,-88.986137,state_centroid
CHICAGO CLASS BLITZ,"WHEELING, IL  60090",WHEELING,IL,60090,US,city+state+zip,2024-07-20,2024-07-20,2024-07-20,CONTINENTAL CHESS ASSOCIATION,WILLIAM BUKLIS,1,31,202407209802,40.349457,-88.986137,state_centroid
FRIDAY BLITZ,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-04-05,2024-04-05,2024-04-05,MARSHALL CHESS CLUB,YIFENG ZHENG,1,26,202404051632,40.7128,-74.006,city_centroid
MARCH FRIDAY RAPID,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2024-03-15,2024-03-15,2024-03-15,MARSHALL CHESS CLUB,GREGORY KEENER,1,24,202403158352,40.7128,-74.006,city_centroid
WEAKMASTERS5-7-22,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2022-05-07,2022-05-07,2022-05-07,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,12,202205077392,40.7282,-73.7949,city_centroid
KQC 5-1-22,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2022-05-01,2022-05-01,2022-05-01,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,6,202205014972,40.7282,-73.7949,city_centroid
APRILMASTERS,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2022-04-19,2022-04-19,2022-04-19,MARSHALL CHESS CLUB,OSCAR GARCIA,1,22,202204199222,40.7128,-74.006,city_centroid
13TH ANNUAL BLITZ AT FOXWOODS,"MASHANTUCKET, CT  06338",MASHANTUCKET,CT,06338,US,city+state+zip,2022-04-16,2022-04-16,2022-04-16,CONTINENTAL CHESS ASSOCIATION,WILLIAM BUKLIS,1,45,202204168082,41.597782,-72.755371,state_centroid
KQC ELITE CHESS 10-2-21,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2021-10-02,2021-10-02,2021-10-02,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,9,202110027492,40.7282,-73.7949,city_centroid
CIS QUEENS CHESS DAY AT 150Q,"NEW YORK, NY  10018",NEW YORK,NY,10018,US,city+state+zip,2025-10-18,2025-10-18,2025-10-18,CHESS IN THE SCHOOLS,SHAUN M SMITH,4,239,202510182582,40.7128,-74.006,city_centroid
CIS MANHATTAN CHESS DAY AT 11M,"NEW YORK, NY  10018",NEW YORK,NY,10018,US,city+state+zip,2025-10-11,2025-10-11,2025-10-11,CHESS IN THE SCHOOLS,SHAUN M SMITH,4,377,202510117772,40.7128,-74.006,city_centroid
SA INTERNAL AT CH,"NEW YORK, NY  10005",NEW YORK,NY,10005,US,city+state+zip,2025-09-27,2025-09-27,2025-09-27,SUCCESS ACADEMY,ALEXANDER BELTRE,5,131,202509278122,40.7128,-74.006,city_centroid
SA INTERNAL-COBBLEHILL- OPEN,"NEW YORK, NY  10005",NEW YORK,NY,10005,US,city+state+zip,2025-09-20,2025-09-20,2025-09-20,SUCCESS ACADEMY,GREGORY KEENER,6,149,202509203132,40.7128,-74.006,city_centroid
CIS BROOKLYN CHESS DAY AT 582K,"NEW YORK, NY  10018",NEW YORK,NY,10018,US,city+state+zip,2025-05-03,2025-05-03,2025-05-03,CHESS IN THE SCHOOLS,SHAUN M SMITH,4,338,202505032162,40.7128,-74.006,city_centroid
CIS BRONX CHESS DAY AT 70X - 3-29-2,"NEW YORK, NY  10018",NEW YORK,NY,10018,US,city+state+zip,2025-03-29,2025-03-29,2025-03-29,CHESS IN THE SCHOOLS,SHAUN M SMITH,4,241,202503298972,40.7128,-74.006,city_centroid
CIS BROOKLYN CHESS DAY AT MS 582K -,"NEW YORK, NY  10018",NEW YORK,NY,10018,US,city+state+zip,2025-02-08,2025-02-08,2025-02-08,CHESS IN THE SCHOOLS,SHAUN M SMITH,4,397,202502087852,40.7128,-74.006,city_centroid
SA INTERNAL 8,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2025-01-25,2025-01-25,2025-01-25,SUCCESS ACADEMY,GREGORY KEENER,5,282,202501258632,40.7128,-74.006,city_centroid
SA INTERNAL 7,"NEW YORK, NY  10005",NEW YORK,NY,10005,US,city+state+zip,2025-01-11,2025-01-11,2025-01-11,SUCCESS ACADEMY,GREGORY KEENER,5,233,202501119782,40.7128,-74.006,city_centroid
CIS CM OSWALD FELIZ CHESS CHALLENGE,"NEW YORK, NY  10018",NEW YORK,NY,10018,US,city+state+zip,2024-12-21,2024-12-21,2024-12-21,CHESS IN THE SCHOOLS,SHAUN M SMITH,4,240,202412219382,40.7128,-74.006,city_centroid
SA INTERNAL 5,"NEW YORK, NY  10005",NEW YORK,NY,10005,US,city+state+zip,2024-11-16,2024-11-16,2024-11-16,SUCCESS ACADEMY,ALEXANDER BELTRE,5,244,202411168722,40.7128,-74.006,city_centroid
CIS MANHATTAN CHESS DAY AT 11M - 10,"NEW YORK, NY  10018",NEW YORK,NY,10018,US,city+state+zip,2024-10-19,2024-10-19,2024-10-19,CHESS IN THE SCHOOLS,SHAUN M SMITH,4,296,202410190802,40.7128,-74.006,city_centroid
SA INTERNAL 2,"NEW YORK, NY  10005",NEW YORK,NY,10005,US,city+state+zip,2024-09-28,2024-09-28,2024-09-28,SUCCESS ACADEMY,GREGORY KEENER,5,226,202409280762,40.7128,-74.006,city_centroid
IMPACTCOACHINGNETWORK.ORG BK SUMMER WEEK 5,"NY, NY  10023",NY,NY,10023,US,city+state+zip,2024-07-29 thru 2024-08-02,2024-07-29,2024-08-02,IMPACT COACHING NETWORK,MANUEL NAJERA,4,71,202408026842,42.165726,-74.948051,state_centroid
IMPACTCOACHINGNETWORK.ORG BK SUMMER WEEK 4,"NY, NY  10023",NY,NY,10023,US,city+state+zip,2024-07-22 thru 2024-07-26,2024-07-22,2024-07-26,IMPACT COACHING NETWORK,MANUEL NAJERA,4,57,202407261772,42.165726,-74.948051,state_centroid
IMPACTCOACHINGNETWORK.ORG BROOKLYN VS MIDTOWN,"NY, NY  10023",NY,NY,10023,US,city+state+zip,2024-07-18,2024-07-18,2024-07-18,IMPACT COACHING NETWORK,ANASTASIA MOURZAKHANOVA,1,30,202407187422,42.165726,-74.948051,state_centroid
IMPACTCOACHINGNETWORK.ORG BK SUMMER,"BROOKLYN, NY  11218",BROOKLYN,NY,11218,US,city+state+zip,2024-07-08 thru 2024-07-12,2024-07-08,2024-07-12,IMPACT COACHING NETWORK,MANUEL NAJERA,3,71,202407123022,40.6782,-73.9442,city_centroid
THE RIGHT MOVE #342,"BROOKLYN, NY  11238",BROOKLYN,NY,11238,US,city+state+zip,2024-05-11,2024-05-11,2024-05-11,THE RIGHT MOVE FOUNDATION,AARON L RODRIGUEZ,4,89,202405116902,40.6782,-73.9442,city_centroid
1ST EMPIRE STATE OPEN BLITZ!,"ALBANY, NY  12205",ALBANY,NY,12205,US,city+state+zip,2021-12-28,2021-12-28,2021-12-28,CONTINENTAL CHESS ASSOCIATION,ANDRE E HARDING,1,26,202112282372,42.6526,-73.7562,city_centroid
2021 KINGS ISLAND OPEN WARMUP ON IC,"PITTSBURGH, PA  15206",PITTSBURGH,PA,15206,US,city+state+zip,2021-11-06 thru 2021-11-07,2021-11-06,2021-11-07,ICC CHESSCLUB.COM,HAROLD R SCOTT,4,68,202111071852,40.4406,-79.9959,city_centroid
EASTERN CHESS CONGRESS WARMUP- MAJO,"PITTSBURGH, PA  15206",PITTSBURGH,PA,15206,US,city+state+zip,2021-09-26,2021-09-26,2021-09-26,ICC CHESSCLUB.COM,DAVID A HATER,4,86,202109265362,40.4406,-79.9959,city_centroid
MONTHLY U2400,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2021-09-19,2021-09-19,2021-09-19,MARSHALL CHESS CLUB,KEVIN FENG,1,33,202109192872,40.7128,-74.006,city_centroid
143RD ANNUAL NY STATE CHAMPIONSHIP!,"ALBANY, NY  12205",ALBANY,NY,12205,US,city+state+zip,2021-09-03 thru 2021-09-06,2021-09-03,2021-09-06,CONTINENTAL CHESS ASSOCIATION,HAROLD G STENZEL,6,215,202109067792,42.6526,-73.7562,city_centroid
7TH ANNUAL NY STATE BLITZ CHAMPIONS,"ALBANY, NY  12205",ALBANY,NY,12205,US,city+state+zip,2021-09-05,2021-09-05,2021-09-05,CONTINENTAL CHESS ASSOCIATION,HAROLD G STENZEL,1,33,202109057422,42.6526,-73.7562,city_centroid
WEEKEND U2400,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2021-07-23 thru 2021-07-25,2021-07-23,2021-07-25,MARSHALL CHESS CLUB,YIFENG ZHENG,1,36,202107252302,40.7128,-74.006,city_centroid
WORLD OPEN GAME/7 BLITZ CHAMPIONSHIP,"PHILADELPHIA, PA  19103",PHILADELPHIA,PA,19103,US,city+state+zip,2021-07-01,2021-07-01,2021-07-01,CONTINENTAL CHESS ASSOCIATION,ROBERT D MESSENGER,1,48,202107017312,39.9526,-75.1652,city_centroid
15TH PHILADELPHIA OPEN,"PHILADELPHIA, PA  19103",PHILADELPHIA,PA,19103,US,city+state+zip,2021-06-25 thru 2021-06-27,2021-06-25,2021-06-27,CONTINENTAL CHESS ASSOCIATION,HAROLD G STENZEL,5,257,202106272532,39.9526,-75.1652,city_centroid
PHILADELPHIA OPEN BLITZ,"PHILADELPHIA, PA  19103",PHILADELPHIA,PA,19103,US,city+state+zip,2021-06-26,2021-06-26,2021-06-26,CONTINENTAL CHESS ASSOCIATION,ROBERT D MESSENGER,1,35,202106262502,39.9526,-75.1652,city_centroid
U2400,"NEW YORK, NY  10011",NEW YORK,NY,10011,US,city+state+zip,2021-06-18 thru 2021-06-20,2021-06-18,2021-06-20,MARSHALL CHESS CLUB,CARLOS ALBERTO CHAVEZ,1,23,202106209512,40.7128,-74.006,city_centroid
CCFC SUNDAY G/30 QUADS!,"NORWALK, CT  06850",NORWALK,CT,06850,US,city+state+zip,2021-06-06,2021-06-06,2021-06-06,FAIRFIELD COUNTY CHESS,MELVIN B PATRICK,7,30,202106064202,41.597782,-72.755371,state_centroid
2025 OHIO CHESS CONGRESS,"NEWARK, OH  43055",NEWARK,OH,43055,US,city+state+zip,2025-08-29 thru 2025-08-31,2025-08-29,2025-08-31,COLUMBUS CHESS ACADEMY,RAMESH CHHETRI,6,152,202508312022,40.388783,-82.764915,state_centroid
MCC GM INDIANA JR. CHALLENGE,"CARMEL, IN  46222",CARMEL,IN,46222,US,city+state+zip,2025-08-15 thru 2025-08-17,2025-08-15,2025-08-17,SUMMIT CHESS CLUB,NIKHIL MURUGAN,1,6,202508174182,39.849426,-86.258278,state_centroid
SUPERHERO SHOWDOWN,"INDIANAPOLIS, IN  46260",INDIANAPOLIS,IN,46260,US,city+state+zip,2025-05-03,2025-05-03,2025-05-03,INDY CHESS,MICHAEL CHAPURAN,5,45,202505032522,39.7684,-86.1581,city_centroid
INDY CHESS CLUB CHAMPIONSHIP,"INDIANAPOLIS, IN  46260",INDIANAPOLIS,IN,46260,US,city+state+zip,2025-02-01,2025-02-01,2025-02-01,INDY CHESS,RYAN MCCREA,5,58,202502013662,39.7684,-86.1581,city_centroid
INDIANA MEMORIAL,"INDIANAPOLIS, IN  46260",INDIANAPOLIS,IN,46260,US,city+state+zip,2024-12-28 thru 2024-12-29,2024-12-28,2024-12-29,INDY CHESS,MICHAEL CHAPURAN,4,49,202412293332,39.7684,-86.1581,city_centroid
TURKEY TORNADO,"INDIANAPOLIS, IN  46260",INDIANAPOLIS,IN,46260,US,city+state+zip,2024-11-23,2024-11-23,2024-11-23,INDY CHESS,MICHAEL CHAPURAN,5,58,202411233862,39.7684,-86.1581,city_centroid
2024 INDIANA TEAM CHAMPIONSHIP,"PITTSBORO, IN  46167",PITTSBORO,IN,46167,US,city+state+zip,2024-10-19,2024-10-19,2024-10-19,INDIANA STATE CHESS ASSOC,JOHN EDWARD HERR,1,56,202410191322,39.849426,-86.258278,state_centroid
2024 OHIO CHESS CONGRESS,"NEWARK, OH  43055",NEWARK,OH,43055,US,city+state+zip,2024-08-30 thru 2024-09-01,2024-08-30,2024-09-01,COLUMBUS CHESS ACADEMY,RAMESH CHHETRI,6,132,202409013882,40.388783,-82.764915,state_centroid
WEST MICHIGAN CHAMPIONSHIP,"GRAND RAPIDS, MI  49509",GRAND RAPIDS,MI,49509,US,city+state+zip,2024-05-10 thru 2024-05-11,2024-05-10,2024-05-11,GRAND RAPIDS CHESS CENTER,MICHAEL D BROOKS,3,42,202405114322,42.9634,-85.6681,city_centroid
STAR WARS DAY TOURNAMENT,"INDIANAPOLIS, IN  46260",INDIANAPOLIS,IN,46260,US,city+state+zip,2024-05-04,2024-05-04,2024-05-04,INDY CHESS,MICHAEL CHAPURAN,5,62,202405042812,39.7684,-86.1581,city_centroid
MICHIGANTOWN MADNESS III,"MICHIGANTOWN, IN  46057",MICHIGANTOWN,IN,46057,US,city+state+zip,2024-04-06,2024-04-06,2024-04-06,HERR CHESS CLUB,JOHN EDWARD HERR,3,33,202404062792,39.849426,-86.258278,state_centroid
2024 MOTCF,"COLUMBUS, OH  43220",COLUMBUS,OH,43220,US,city+state+zip,2024-03-16 thru 2024-03-17,2024-03-16,2024-03-17,COLUMBUS CHESS ACADEMY,KATHY LIN,2,77,202403170092,39.9612,-82.9988,city_centroid
2024 CCA MARCH CLASSIC ON ICC,"PITTSBURG, PA  15206",PITTSBURG,PA,15206,US,city+state+zip,2024-03-09,2024-03-09,2024-03-09,ICC CHESSCLUB.COM,GARY MICHAEL PYLANT,3,47,202403095062,40.590752,-77.209755,state_centroid
2024 INDIANA CHESS CONGRESS,"INDIANAPOLIS, IN  46219",INDIANAPOLIS,IN,46219,US,city+state+zip,2024-03-01 thru 2024-03-03,2024-03-01,2024-03-03,INDIANA STATE CHESS ASSOC,RONALD BRUCE CARRELL,6,118,202403031492,39.7684,-86.1581,city_centroid
2024 U.S. AMATEUR TEAM NORTH,"SCHAUMBURG, IL  60173",SCHAUMBURG,IL,60173,US,city+state+zip,2024-02-16 thru 2024-02-18,2024-02-16,2024-02-18,CHESS WEEKEND,ANNASTASIA WYZYWANY,4,537,202402185252,40.349457,-88.986137,state_centroid
GIVE ME THE CAKE,"BROOKYN, NY  11206",BROOKYN,NY,11206,US,city+state+zip,2023-06-06,2023-06-06,2023-06-06,IS 318 CHESS CLUB,JOHN R GALVIN,1,2,202306066862,42.165726,-74.948051,state_centroid
KQC6-4-23,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2023-06-04,2023-06-04,2023-06-04,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,13,202306046112,40.7282,-73.7949,city_centroid
2023 NATIONAL MIDDLE SCHOOL (K-8) CHAMPIONSHIP,"ROUND ROCK, TX  78665",ROUND ROCK,TX,78665,US,city+state+zip,2023-04-21 thru 2023-04-23,2023-04-21,2023-04-23,US CHESS FEDERATION,KAREN PENNOCK,8,1242,202304230272,31.054487,-97.563461,state_centroid
KQC3-19-23,"QUEENS, NY  11101",QUEENS,NY,11101,US,city+state+zip,2023-03-19,2023-03-19,2023-03-19,KINGS OF QUEENS CHESS,TYRELL ONEIL HARRIOTT,1,13,202303190892,40.7282,-73.7949,city_centroid
